rank,time,records,disciplineName,fullName,participantCountryCode,year,time_seconds
48,0 days 00:04:05.680000,,Women 400 Freestyle,WANG Jianjiahe,CHN,2021,245.68
50,0 days 00:04:05.700000,,Women 400 Freestyle,LEDECKY Katie,USA,2021,245.7
1,0 days 00:08:12.570000,,Women 800 Freestyle,LEDECKY Katie,USA,2021,492.57
2,0 days 00:08:12.810000,,Women 800 Freestyle,LEDECKY Katie,USA,2021,492.81
3,0 days 00:08:13.640000,,Women 800 Freestyle,LEDECKY Katie,USA,2021,493.64
4,0 days 00:08:13.830000,"[0, 512]",Women 800 Freestyle,TITMUS Ariarne,AUS,2021,493.83
5,0 days 00:08:14.480000,,Women 800 Freestyle,LEDECKY Katie,USA,2021,494.48
6,0 days 00:08:14.620000,,Women 800 Freestyle,LEDECKY Katie,USA,2021,494.62
7,0 days 00:08:15.570000,"[0, 512]",Women 800 Freestyle,TITMUS Ariarne,AUS,2021,495.57
8,0 days 00:08:15.670000,,Women 800 Freestyle,LEDECKY Katie,USA,2021,495.67
9,0 days 00:08:16.390000,,Women 800 Freestyle,LEDECKY Katie,USA,2021,496.39
10,0 days 00:08:16.610000,,Women 800 Freestyle,LEDECKY Katie,USA,2021,496.61
11,0 days 00:08:17.050000,,Women 800 Freestyle,GRIMES Katie,USA,2021,497.05
12,0 days 00:08:17.200000,,Women 800 Freestyle,LEDECKY Katie,USA,2021,497.2
13,0 days 00:08:17.320000,,Women 800 Freestyle,QUADARELLA Simona,ITA,2021,497.32
14,0 days 00:08:17.330000,,Women 800 Freestyle,WELLBROCK Sarah,GER,2021,497.33
15,0 days 00:08:17.390000,,Women 800 Freestyle,LI Bingjie,CHN,2021,497.39
16,0 days 00:08:17.920000,,Women 800 Freestyle,LEDECKY Katie,USA,2021,497.92
17,0 days 00:08:18.350000,,Women 800 Freestyle,QUADARELLA Simona,ITA,2021,498.35
18,0 days 00:08:18.770000,,Women 800 Freestyle,KIRPICHNIKOVA Anastasiia,ROC,2021,498.77
19,0 days 00:08:18.990000,,Women 800 Freestyle,TITMUS Ariarne,AUS,2021,498.99
20,0 days 00:08:19.050000,,Women 800 Freestyle,MELVERTON Kiah,AUS,2021,499.05
21,0 days 00:08:19.100000,,Women 800 Freestyle,WANG Jianjiahe,CHN,2021,499.1
22,0 days 00:08:19.380000,,Women 800 Freestyle,GRIMES Katie,USA,2021,499.38
23,0 days 00:08:19.600000,,Women 800 Freestyle,LEDECKY Katie,USA,2021,499.6
24,0 days 00:08:20.230000,,Women 800 Freestyle,QUADARELLA Simona,ITA,2021,500.23
25,0 days 00:08:20.360000,,Women 800 Freestyle,GRIMES Katie,USA,2021,500.36
26,0 days 00:08:20.380000,,Women 800 Freestyle,WANG Jianjiahe,CHN,2021,500.38
27,0 days 00:08:20.450000,,Women 800 Freestyle,MELVERTON Kiah,AUS,2021,500.45
28,0 days 00:08:20.510000,,Women 800 Freestyle,ANDERSON Haley,USA,2021,500.51
29,0 days 00:08:20.580000,,Women 800 Freestyle,WANG Jianjiahe,CHN,2021,500.58
30,0 days 00:08:20.840000,,Women 800 Freestyle,QUADARELLA Simona,ITA,2021,500.84
31,0 days 00:08:21.010000,,Women 800 Freestyle,LEDECKY Katie,USA,2021,501.01
32,0 days 00:08:21.320000,,Women 800 Freestyle,WANG Jianjiahe,CHN,2021,501.32
33,0 days 00:08:21.360000,,Women 800 Freestyle,WELLBROCK Sarah,GER,2021,501.36
34,0 days 00:08:21.510000,,Women 800 Freestyle,LEDECKY Katie,USA,2021,501.51
35,0 days 00:08:21.790000,,Women 800 Freestyle,GOSE Isabel,GER,2021,501.79
36,0 days 00:08:21.860000,[0],Women 800 Freestyle,KIRPICHNIKOVA Anastasiia,RUS,2021,501.86
37,0 days 00:08:21.910000,,Women 800 Freestyle,TUNCEL Merve,TUR,2021,501.91
38,0 days 00:08:21.930000,,Women 800 Freestyle,WANG Jianjiahe,CHN,2021,501.93
39,0 days 00:08:21.980000,,Women 800 Freestyle,LEDECKY Katie,USA,2021,501.98
40,0 days 00:08:22.250000,,Women 800 Freestyle,MELVERTON Kiah,AUS,2021,502.25
41,0 days 00:08:22.490000,,Women 800 Freestyle,LI Bingjie,CHN,2021,502.49
42,0 days 00:08:23.020000,,Women 800 Freestyle,SULLIVAN Erica,USA,2021,503.02
43,0 days 00:08:23.130000,,Women 800 Freestyle,TITMUS Ariarne,AUS,2021,503.13
44,0 days 00:08:23.230000,,Women 800 Freestyle,SULLIVAN Erica,USA,2021,503.23
45,0 days 00:08:23.250000,,Women 800 Freestyle,QUADARELLA Simona,ITA,2021,503.25
46,0 days 00:08:23.410000,,Women 800 Freestyle,QUADARELLA Simona,ITA,2021,503.41
47,0 days 00:08:23.510000,,Women 800 Freestyle,MCHUGH Ally,USA,2021,503.51
48,0 days 00:08:23.540000,,Women 800 Freestyle,LEE Kareena,AUS,2021,503.54
49,0 days 00:08:23.550000,,Women 800 Freestyle,SIMS Bella,USA,2021,503.55
50,0 days 00:08:23.770000,,Women 800 Freestyle,QUADARELLA Simona,ITA,2021,503.77
1,0 days 00:03:42.650000,,Men 400 Freestyle,WINNINGTON Elijah,AUS,2021,222.65
2,0 days 00:03:43.270000,,Men 400 Freestyle,MCLOUGHLIN Jack Alan,AUS,2021,223.27
3,0 days 00:03:43.360000,,Men 400 Freestyle,HAFNAOUI Ahmed,TUN,2021,223.36
4,0 days 00:03:43.520000,,Men 400 Freestyle,MCLOUGHLIN Jack Alan,AUS,2021,223.52
5,0 days 00:03:43.670000,,Men 400 Freestyle,MUHLLEITNER Henning Bennet,GER,2021,223.67
6,0 days 00:03:43.910000,[0],Men 400 Freestyle,AUBOECK Felix,AUT,2021,223.91
7,0 days 00:03:43.920000,,Men 400 Freestyle,HORTON Mack,AUS,2021,223.92
8,0 days 00:03:43.940000,,Men 400 Freestyle,SMITH Kieran,USA,2021,223.94
9,0 days 00:03:44.070000,,Men 400 Freestyle,AUBOECK Felix,AUT,2021,224.07
9,0 days 00:03:44.070000,,Men 400 Freestyle,MUHLLEITNER Henning Bennet,GER,2021,224.07
11,0 days 00:03:44.180000,,Men 400 Freestyle,MALYUTIN Martin,RUS,2021,224.18
12,0 days 00:03:44.350000,,Men 400 Freestyle,WELLBROCK Florian,GER,2021,224.35
13,0 days 00:03:44.360000,,Men 400 Freestyle,WELLBROCK Florian,GER,2021,224.36
14,0 days 00:03:44.510000,,Men 400 Freestyle,NEILL Thomas,AUS,2021,224.51
14,0 days 00:03:44.510000,,Men 400 Freestyle,AUBOECK Felix,AUT,2021,224.51
16,0 days 00:03:44.630000,,Men 400 Freestyle,AUBOECK Felix,AUT,2021,224.63
17,0 days 00:03:44.650000,,Men 400 Freestyle,DETTI Gabriele,ITA,2021,224.65
18,0 days 00:03:44.670000,,Men 400 Freestyle,DETTI Gabriele,ITA,2021,224.67
19,0 days 00:03:44.740000,,Men 400 Freestyle,DE TULLIO Marco,ITA,2021,224.74
20,0 days 00:03:44.770000,,Men 400 Freestyle,WELLBROCK Florian,GER,2021,224.77
21,0 days 00:03:44.830000,,Men 400 Freestyle,WINNINGTON Elijah,AUS,2021,224.83
22,0 days 00:03:44.860000,,Men 400 Freestyle,SMITH Kieran,USA,2021,224.86
22,0 days 00:03:44.860000,,Men 400 Freestyle,MARTENS Lukas,GER,2021,224.86
24,0 days 00:03:44.880000,,Men 400 Freestyle,DETTI Gabriele,ITA,2021,224.88
25,0 days 00:03:45.070000,,Men 400 Freestyle,WINNINGTON Elijah,AUS,2021,225.07
26,0 days 00:03:45.200000,,Men 400 Freestyle,WINNINGTON Elijah,AUS,2021,225.2
26,0 days 00:03:45.200000,,Men 400 Freestyle,WINNINGTON Elijah,AUS,2021,225.2
26,0 days 00:03:45.200000,,Men 400 Freestyle,MCLOUGHLIN Jack Alan,AUS,2021,225.2
29,0 days 00:03:45.250000,,Men 400 Freestyle,SMITH Kieran,USA,2021,225.25
30,0 days 00:03:45.280000,,Men 400 Freestyle,NEILL Thomas,AUS,2021,225.28
31,0 days 00:03:45.290000,,Men 400 Freestyle,MARTENS Lukas,GER,2021,225.29
32,0 days 00:03:45.360000,,Men 400 Freestyle,MUHLLEITNER Henning Bennet,GER,2021,225.36
33,0 days 00:03:45.380000,,Men 400 Freestyle,MITCHELL Jake,USA,2021,225.38
34,0 days 00:03:45.390000,,Men 400 Freestyle,MITCHELL Jake,USA,2021,225.39
34,0 days 00:03:45.390000,,Men 400 Freestyle,RAPSYS Danas,LTU,2021,225.39
36,0 days 00:03:45.410000,,Men 400 Freestyle,AUBOECK Felix,AUT,2021,225.41
37,0 days 00:03:45.550000,,Men 400 Freestyle,MUHLLEITNER Henning Bennet,GER,2021,225.55
38,0 days 00:03:45.580000,,Men 400 Freestyle,MCLOUGHLIN Jack Alan,AUS,2021,225.58
39,0 days 00:03:45.680000,,Men 400 Freestyle,HAFNAOUI Ahmed,TUN,2021,225.68
40,0 days 00:03:45.690000,,Men 400 Freestyle,WINNINGTON Elijah,AUS,2021,225.69
41,0 days 00:03:45.710000,,Men 400 Freestyle,MARTENS Lukas,GER,2021,225.71
42,0 days 00:03:45.820000,[0],Men 400 Freestyle,DJAKOVIC Antonio,SUI,2021,225.82
43,0 days 00:03:45.850000,,Men 400 Freestyle,DE TULLIO Marco,ITA,2021,225.85
43,0 days 00:03:45.850000,,Men 400 Freestyle,COSTA Guilherme,BRA,2021,225.85
45,0 days 00:03:45.860000,,Men 400 Freestyle,MITCHELL Jake,USA,2021,225.86
46,0 days 00:03:45.920000,,Men 400 Freestyle,MALYUTIN Martin,RUS,2021,225.92
47,0 days 00:03:45.990000,,Men 400 Freestyle,COSTA Guilherme,BRA,2021,225.99
48,0 days 00:03:46,,Men 400 Freestyle,BIRD Kieran,GBR,2021,226.0
49,0 days 00:03:46.070000,,Men 400 Freestyle,DETTI Gabriele,ITA,2021,226.07
50,0 days 00:03:46.160000,,Men 400 Freestyle,HAFNAOUI Ahmed,TUN,2021,226.16
1,0 days 00:14:36.450000,,Men 1500 Freestyle,WELLBROCK Florian,GER,2021,876.45
2,0 days 00:14:39.650000,,Men 1500 Freestyle,FINKE Bobby,USA,2021,879.65
3,0 days 00:14:39.890000,,Men 1500 Freestyle,ROMANCHUK Mykhailo,UKR,2021,879.89
4,0 days 00:14:40.380000,,Men 1500 Freestyle,PALTRINIERI Gregorio,ITA,2021,880.38
5,0 days 00:14:40.660000,,Men 1500 Freestyle,ROMANCHUK Mykhailo,UKR,2021,880.66
6,0 days 00:14:40.910000,,Men 1500 Freestyle,WELLBROCK Florian,GER,2021,880.91
7,0 days 00:14:42.910000,,Men 1500 Freestyle,PALTRINIERI Gregorio,ITA,2021,882.91
8,0 days 00:14:45.010000,,Men 1500 Freestyle,PALTRINIERI Gregorio,ITA,2021,885.01
9,0 days 00:14:45.990000,,Men 1500 Freestyle,ROMANCHUK Mykhailo,UKR,2021,885.99
10,0 days 00:14:46.030000,,Men 1500 Freestyle,WELLBROCK Florian,GER,2021,886.03
11,0 days 00:14:46.060000,,Men 1500 Freestyle,FINKE Bobby,USA,2021,886.06
12,0 days 00:14:47.200000,,Men 1500 Freestyle,FINKE Bobby,USA,2021,887.2
13,0 days 00:14:48.530000,,Men 1500 Freestyle,WELLBROCK Florian,GER,2021,888.53
14,0 days 00:14:49.170000,,Men 1500 Freestyle,PALTRINIERI Gregorio,ITA,2021,889.17
15,0 days 00:14:49.260000,,Men 1500 Freestyle,MARTENS Lukas,GER,2021,889.26
16,0 days 00:14:50.220000,,Men 1500 Freestyle,JERVIS Daniel,GBR,2021,890.22
17,0 days 00:14:50.810000,,Men 1500 Freestyle,WELLBROCK Florian,GER,2021,890.81
18,0 days 00:14:51.490000,,Men 1500 Freestyle,JERVIS Daniel,GBR,2021,891.49
19,0 days 00:14:51.830000,,Men 1500 Freestyle,FROLOV Sergii,UKR,2021,891.83
20,0 days 00:14:51.880000,[0],Men 1500 Freestyle,AUBOECK Felix,AUT,2021,891.88
21,0 days 00:14:52.070000,,Men 1500 Freestyle,ROMANCHUK Mykhailo,UKR,2021,892.07
22,0 days 00:14:52.660000,,Men 1500 Freestyle,MARTYNYCHEV Kirill,ROC,2021,892.66
23,0 days 00:14:52.690000,,Men 1500 Freestyle,MCLOUGHLIN Jack Alan,AUS,2021,892.69
24,0 days 00:14:53.840000,,Men 1500 Freestyle,ACERENZA Domenico,ITA,2021,893.84
25,0 days 00:14:54.110000,,Men 1500 Freestyle,NORGAARD Alexander,DEN,2021,894.11
26,0 days 00:14:54.360000,,Men 1500 Freestyle,ACERENZA Domenico,ITA,2021,894.36
27,0 days 00:14:55.480000,,Men 1500 Freestyle,JERVIS Daniel,GBR,2021,895.48
28,0 days 00:14:55.700000,,Men 1500 Freestyle,TAKEDA Shogo,JPN,2021,895.7
29,0 days 00:14:55.850000,,Men 1500 Freestyle,MARTYNYCHEV Kirill,ROC,2021,895.85
30,0 days 00:14:55.940000,,Men 1500 Freestyle,JOLY Damien,FRA,2021,895.94
31,0 days 00:14:56.090000,,Men 1500 Freestyle,JOLY Damien,FRA,2021,896.09
32,0 days 00:14:56.380000,,Men 1500 Freestyle,JOLY Damien,FRA,2021,896.38
33,0 days 00:14:56.980000,,Men 1500 Freestyle,MCLOUGHLIN Jack Alan,AUS,2021,896.98
34,0 days 00:14:57.220000,,Men 1500 Freestyle,SHORT Samuel,AUS,2021,897.22
35,0 days 00:14:57.720000,,Men 1500 Freestyle,EGOROV Aleksandr,RUS,2021,897.72
36,0 days 00:14:58.050000,,Men 1500 Freestyle,JERVIS Daniel,GBR,2021,898.05
37,0 days 00:14:58.330000,,Men 1500 Freestyle,KLEMET Oliver,GER,2021,898.33
38,0 days 00:14:58.420000,,Men 1500 Freestyle,JERVIS Daniel,GBR,2021,898.42
39,0 days 00:14:59.210000,,Men 1500 Freestyle,COSTA Guilherme,BRA,2021,899.21
40,0 days 00:14:59.450000,,Men 1500 Freestyle,MARTENS Lukas,GER,2021,899.45
41,0 days 00:14:59.470000,,Men 1500 Freestyle,ACERENZA Domenico,ITA,2021,899.47
42,0 days 00:14:59.960000,,Men 1500 Freestyle,JOLY Damien,FRA,2021,899.96
43,0 days 00:15:00.120000,,Men 1500 Freestyle,MARTYNYCHEV Kirill,RUS,2021,900.12
44,0 days 00:15:00.240000,,Men 1500 Freestyle,NGUYEN Huy Hoang,VIE,2021,900.24
45,0 days 00:15:00.870000,,Men 1500 Freestyle,BRINEGAR Michael,USA,2021,900.87
46,0 days 00:15:01.180000,,Men 1500 Freestyle,COSTA Guilherme,BRA,2021,901.18
47,0 days 00:15:01.350000,,Men 1500 Freestyle,ROBINSON Tobias Patrick,GBR,2021,901.35
48,0 days 00:15:01.580000,,Men 1500 Freestyle,IPSEN Anton,DEN,2021,901.58
49,0 days 00:15:01.850000,,Men 1500 Freestyle,GYURTA Gergely,HUN,2021,901.85
50,0 days 00:15:01.860000,,Men 1500 Freestyle,VELLY Sacha,FRA,2021,901.86
1,0 days 00:03:56.400000,"[0, 1]",Women 400 Freestyle,TITMUS Ariarne,AUS,2022,236.4
2,0 days 00:03:58.060000,"[0, 16]",Women 400 Freestyle,TITMUS Ariarne,AUS,2022,238.06
3,0 days 00:03:58.150000,"[0, 16]",Women 400 Freestyle,LEDECKY Katie,USA,2022,238.15
4,0 days 00:03:59.320000,,Women 400 Freestyle,MCINTOSH Summer,CAN,2022,239.32
5,0 days 00:03:59.390000,,Women 400 Freestyle,MCINTOSH Summer,CAN,2022,239.39
6,0 days 00:03:59.520000,,Women 400 Freestyle,LEDECKY Katie,USA,2022,239.52
7,0 days 00:03:59.710000,,Women 400 Freestyle,LEDECKY Katie,USA,2022,239.71
8,0 days 00:03:59.790000,,Women 400 Freestyle,MCINTOSH Summer,CAN,2022,239.79
8,0 days 00:03:59.790000,,Women 400 Freestyle,LEDECKY Katie,USA,2022,239.79
10,0 days 00:04:00.030000,,Women 400 Freestyle,TITMUS Ariarne,AUS,2022,240.03
11,0 days 00:04:00.380000,,Women 400 Freestyle,LEDECKY Katie,USA,2022,240.38
12,0 days 00:04:01.300000,,Women 400 Freestyle,LEDECKY Katie,USA,2022,241.3
13,0 days 00:04:01.590000,,Women 400 Freestyle,LEDECKY Katie,USA,2022,241.59
13,0 days 00:04:01.590000,,Women 400 Freestyle,MCINTOSH Summer,CAN,2022,241.59
15,0 days 00:04:02.080000,,Women 400 Freestyle,SMITH Leah,USA,2022,242.08
16,0 days 00:04:02.160000,,Women 400 Freestyle,PALLISTER Lani,AUS,2022,242.16
17,0 days 00:04:02.210000,,Women 400 Freestyle,PALLISTER Lani,AUS,2022,242.21
18,0 days 00:04:02.420000,,Women 400 Freestyle,DE VRIESE Laurien,CLB,2022,242.42
19,0 days 00:04:02.510000,,Women 400 Freestyle,LEDECKY Katie,USA,2022,242.51
20,0 days 00:04:02.710000,,Women 400 Freestyle,LEDECKY Katie,USA,2022,242.71
21,0 days 00:04:02.800000,,Women 400 Freestyle,LEDECKY Katie,USA,2022,242.8
22,0 days 00:04:03.120000,,Women 400 Freestyle,MELVERTON Kiah,AUS,2022,243.12
23,0 days 00:04:03.150000,,Women 400 Freestyle,SMITH Leah,USA,2022,243.15
24,0 days 00:04:03.190000,,Women 400 Freestyle,MCINTOSH Summer,CAN,2022,243.19
25,0 days 00:04:03.210000,,Women 400 Freestyle,LEDECKY Katie,USA,2022,243.21
26,0 days 00:04:03.430000,,Women 400 Freestyle,MELVERTON Kiah,AUS,2022,243.43
27,0 days 00:04:03.470000,,Women 400 Freestyle,GOSE Isabel,GER,2022,243.47
28,0 days 00:04:03.710000,,Women 400 Freestyle,PALLISTER Lani,AUS,2022,243.71
29,0 days 00:04:03.740000,,Women 400 Freestyle,MELVERTON Kiah,AUS,2022,243.74
30,0 days 00:04:03.840000,,Women 400 Freestyle,FAIRWEATHER Erika,NZL,2022,243.84
30,0 days 00:04:03.840000,,Women 400 Freestyle,LEDECKY Katie,USA,2022,243.84
32,0 days 00:04:04.010000,,Women 400 Freestyle,LEDECKY Katie,USA,2022,244.01
33,0 days 00:04:04.130000,,Women 400 Freestyle,GOSE Isabel,GER,2022,244.13
34,0 days 00:04:04.250000,,Women 400 Freestyle,LEDECKY Katie,USA,2022,244.25
34,0 days 00:04:04.250000,,Women 400 Freestyle,LEDECKY Katie,USA,2022,244.25
36,0 days 00:04:04.370000,,Women 400 Freestyle,FAIRWEATHER Erika,NZL,2022,244.37
37,0 days 00:04:04.430000,,Women 400 Freestyle,PALLISTER Lani,AUS,2022,244.43
37,0 days 00:04:04.430000,,Women 400 Freestyle,SMITH Leah,USA,2022,244.43
39,0 days 00:04:04.490000,,Women 400 Freestyle,MELVERTON Kiah,AUS,2022,244.49
40,0 days 00:04:04.730000,,Women 400 Freestyle,FAIRWEATHER Erika,NZL,2022,244.73
40,0 days 00:04:04.730000,,Women 400 Freestyle,SMITH Leah,USA,2022,244.73
42,0 days 00:04:04.770000,,Women 400 Freestyle,QUADARELLA Simona,ITA,2022,244.77
43,0 days 00:04:04.830000,,Women 400 Freestyle,SMITH Leah,USA,2022,244.83
44,0 days 00:04:04.970000,,Women 400 Freestyle,NEALE Leah,AUS,2022,244.97
45,0 days 00:04:05.070000,,Women 400 Freestyle,GEMMELL Erin,USA,2022,245.07
46,0 days 00:04:05.250000,,Women 400 Freestyle,NAMBA Miyu,JPN,2022,245.25
47,0 days 00:04:05.430000,,Women 400 Freestyle,SMITH Leah,USA,2022,245.43
48,0 days 00:04:05.550000,,Women 400 Freestyle,GOSE Isabel,GER,2022,245.55
49,0 days 00:04:05.620000,,Women 400 Freestyle,MELVERTON Kiah,AUS,2022,245.62
50,0 days 00:04:05.770000,,Women 400 Freestyle,GRIMES Katie,USA,2022,245.77
1,0 days 00:08:08.040000,,Women 800 Freestyle,LEDECKY Katie,USA,2022,488.04
2,0 days 00:08:09.270000,,Women 800 Freestyle,LEDECKY Katie,USA,2022,489.27
3,0 days 00:08:12.030000,,Women 800 Freestyle,LEDECKY Katie,USA,2022,492.03
4,0 days 00:08:13.060000,,Women 800 Freestyle,LEDECKY Katie,USA,2022,493.06
5,0 days 00:08:13.590000,"[0, 16]",Women 800 Freestyle,TITMUS Ariarne,AUS,2022,493.59
6,0 days 00:08:13.900000,,Women 800 Freestyle,LEDECKY Katie,USA,2022,493.9
7,0 days 00:08:16.790000,,Women 800 Freestyle,MELVERTON Kiah,AUS,2022,496.79
8,0 days 00:08:17.510000,,Women 800 Freestyle,LEDECKY Katie,USA,2022,497.51
9,0 days 00:08:17.520000,,Women 800 Freestyle,SMITH Leah,USA,2022,497.52
10,0 days 00:08:17.770000,,Women 800 Freestyle,PALLISTER Lani,AUS,2022,497.77
11,0 days 00:08:18.590000,,Women 800 Freestyle,TITMUS Ariarne,AUS,2022,498.59
12,0 days 00:08:18.770000,,Women 800 Freestyle,MELVERTON Kiah,AUS,2022,498.77
13,0 days 00:08:19,,Women 800 Freestyle,QUADARELLA Simona,ITA,2022,499.0
14,0 days 00:08:19.160000,,Women 800 Freestyle,PALLISTER Lani,AUS,2022,499.16
15,0 days 00:08:19.370000,,Women 800 Freestyle,LEDECKY Katie,USA,2022,499.37
16,0 days 00:08:20.040000,,Women 800 Freestyle,SMITH Leah,USA,2022,500.04
17,0 days 00:08:20.450000,,Women 800 Freestyle,MELVERTON Kiah,AUS,2022,500.45
18,0 days 00:08:20.460000,,Women 800 Freestyle,PALLISTER Lani,AUS,2022,500.46
19,0 days 00:08:20.540000,,Women 800 Freestyle,QUADARELLA Simona,ITA,2022,500.54
20,0 days 00:08:21.260000,,Women 800 Freestyle,GRIMES Katie,USA,2022,501.26
21,0 days 00:08:21.760000,,Women 800 Freestyle,LEDECKY Katie,USA,2022,501.76
22,0 days 00:08:21.810000,,Women 800 Freestyle,LEDECKY Katie,USA,2022,501.81
23,0 days 00:08:21.820000,,Women 800 Freestyle,LEDECKY Katie,USA,2022,501.82
24,0 days 00:08:22.010000,,Women 800 Freestyle,GOSE Isabel,GER,2022,502.01
25,0 days 00:08:22.360000,,Women 800 Freestyle,SIMS Bella,USA,2022,502.36
26,0 days 00:08:22.640000,,Women 800 Freestyle,MELVERTON Kiah,AUS,2022,502.64
27,0 days 00:08:22.730000,,Women 800 Freestyle,GRIMES Katie,USA,2022,502.73
28,0 days 00:08:22.800000,,Women 800 Freestyle,SMITH Leah,USA,2022,502.8
29,0 days 00:08:23.150000,,Women 800 Freestyle,LI Bingjie,CHN,2022,503.15
30,0 days 00:08:23.460000,,Women 800 Freestyle,QUADARELLA Simona,ITA,2022,503.46
31,0 days 00:08:23.750000,,Women 800 Freestyle,PALLISTER Lani,AUS,2022,503.75
32,0 days 00:08:23.780000,,Women 800 Freestyle,GOSE Isabel,GER,2022,503.78
33,0 days 00:08:23.880000,,Women 800 Freestyle,GOSE Isabel,GER,2022,503.88
34,0 days 00:08:24.230000,,Women 800 Freestyle,QUADARELLA Simona,ITA,2022,504.23
35,0 days 00:08:24.330000,,Women 800 Freestyle,TUNCEL Merve,TUR,2022,504.33
36,0 days 00:08:24.660000,,Women 800 Freestyle,PALLISTER Lani,AUS,2022,504.66
37,0 days 00:08:24.760000,,Women 800 Freestyle,KIRPICHNIKOVA Anastasiia,RUS,2022,504.76
38,0 days 00:08:24.940000,,Women 800 Freestyle,LEDECKY Katie,USA,2022,504.94
38,0 days 00:08:24.940000,,Women 800 Freestyle,ERTAN Deniz,TUR,2022,504.94
40,0 days 00:08:25.190000,,Women 800 Freestyle,SMITH Leah,USA,2022,505.19
41,0 days 00:08:25.400000,,Women 800 Freestyle,JOHNSON Moesha,AUS,2022,505.4
42,0 days 00:08:25.460000,,Women 800 Freestyle,QUADARELLA Simona,ITA,2022,505.46
43,0 days 00:08:26.210000,,Women 800 Freestyle,QUADARELLA Simona,ITA,2022,506.21
44,0 days 00:08:26.280000,,Women 800 Freestyle,SMITH Leah,USA,2022,506.28
45,0 days 00:08:26.350000,,Women 800 Freestyle,JOHNSON Moesha,AUS,2022,506.35
46,0 days 00:08:26.800000,,Women 800 Freestyle,TUNCEL Merve,TUR,2022,506.8
47,0 days 00:08:27.190000,,Women 800 Freestyle,LI Bingjie,CHN,2022,507.19
48,0 days 00:08:27.360000,,Women 800 Freestyle,GRIMES Katie,USA,2022,507.36
49,0 days 00:08:27.420000,,Women 800 Freestyle,GRIMES Katie,USA,2022,507.42
50,0 days 00:08:27.660000,,Women 800 Freestyle,JOHNSON Moesha,AUS,2022,507.66
1,0 days 00:03:41.220000,,Men 400 Freestyle,WINNINGTON Elijah,AUS,2022,221.22
2,0 days 00:03:41.600000,,Men 400 Freestyle,MARTENS Lukas,GER,2022,221.6
3,0 days 00:03:42.500000,,Men 400 Freestyle,MARTENS Lukas,GER,2022,222.5
4,0 days 00:03:42.850000,,Men 400 Freestyle,MARTENS Lukas,GER,2022,222.85
5,0 days 00:03:43.060000,,Men 400 Freestyle,WINNINGTON Elijah,AUS,2022,223.06
6,0 days 00:03:43.100000,,Men 400 Freestyle,WINNINGTON Elijah,AUS,2022,223.1
7,0 days 00:03:43.310000,,Men 400 Freestyle,COSTA Guilherme,BRA,2022,223.31
8,0 days 00:03:43.580000,,Men 400 Freestyle,AUBOECK Felix,AUT,2022,223.58
9,0 days 00:03:43.830000,,Men 400 Freestyle,AUBOECK Felix,AUT,2022,223.83
10,0 days 00:03:43.930000,,Men 400 Freestyle,DJAKOVIC Antonio,SUI,2022,223.93
11,0 days 00:03:44.060000,,Men 400 Freestyle,HORTON Mack,AUS,2022,224.06
12,0 days 00:03:44.140000,,Men 400 Freestyle,DE TULLIO Marco,ITA,2022,224.14
13,0 days 00:03:44.260000,,Men 400 Freestyle,AUBOECK Felix,AUT,2022,224.26
14,0 days 00:03:44.340000,,Men 400 Freestyle,SHORT Samuel,AUS,2022,224.34
15,0 days 00:03:44.420000,,Men 400 Freestyle,WINNINGTON Elijah,AUS,2022,224.42
16,0 days 00:03:44.470000,,Men 400 Freestyle,DE TULLIO Marco,ITA,2022,224.47
17,0 days 00:03:44.520000,,Men 400 Freestyle,COSTA Guilherme,BRA,2022,224.52
18,0 days 00:03:44.530000,,Men 400 Freestyle,MUHLLEITNER Henning Bennet,GER,2022,224.53
19,0 days 00:03:45.040000,,Men 400 Freestyle,MARTENS Lukas,GER,2022,225.04
20,0 days 00:03:45.070000,,Men 400 Freestyle,SHORT Samuel,AUS,2022,225.07
21,0 days 00:03:45.640000,,Men 400 Freestyle,KIM Woomin,KOR,2022,225.64
22,0 days 00:03:45.700000,,Men 400 Freestyle,SMITH Kieran,USA,2022,225.7
23,0 days 00:03:45.760000,,Men 400 Freestyle,AUBOECK Felix,AUT,2022,225.76
24,0 days 00:03:45.840000,,Men 400 Freestyle,WINNINGTON Elijah,AUS,2022,225.84
25,0 days 00:03:45.870000,,Men 400 Freestyle,KIM Woomin,KOR,2022,225.87
26,0 days 00:03:45.930000,,Men 400 Freestyle,GALOSSI Lorenzo,ITA,2022,225.93
27,0 days 00:03:46.100000,,Men 400 Freestyle,MARTENS Lukas,GER,2022,226.1
28,0 days 00:03:46.120000,,Men 400 Freestyle,FREEMAN Trey,USA,2022,226.12
28,0 days 00:03:46.120000,,Men 400 Freestyle,DETTI Gabriele,ITA,2022,226.12
30,0 days 00:03:46.140000,,Men 400 Freestyle,WELLBROCK Florian,GER,2022,226.14
31,0 days 00:03:46.360000,,Men 400 Freestyle,MAGAHEY Jake,USA,2022,226.36
32,0 days 00:03:46.430000,,Men 400 Freestyle,SMITH Kieran,USA,2022,226.43
33,0 days 00:03:46.440000,,Men 400 Freestyle,JERVIS Daniel,GBR,2022,226.44
34,0 days 00:03:46.470000,,Men 400 Freestyle,DE TULLIO Marco,ITA,2022,226.47
35,0 days 00:03:46.490000,,Men 400 Freestyle,HORTON Mack,AUS,2022,226.49
